Time (ns),Observed Counts,IRF Used,Fitted Counts,Tau (ns),Shift (ns),Chi^2
18.6,15.92676431,-0.101198402,19.89205104,,,
18.604,15.92676431,-0.101198402,19.85898345,,,
18.608,22.92676431,-0.101198402,19.82597075,,,
18.612,17.92676431,0.898801598,19.79346237,,,
18.616,23.92676431,0.898801598,19.76100796,,,
18.62,21.92676431,0.898801598,19.72860743,,,
18.624,11.92676431,-0.101198402,19.69581116,,,
18.628,18.92676431,-0.101198402,19.66306934,,,
18.632,17.92676431,0.898801598,19.63083139,,,
18.636,17.92676431,0.898801598,19.59864695,,,
18.64,18.92676431,0.898801598,19.56651595,,,
18.644,23.92676431,-0.101198402,19.53398876,,,
18.648,13.92676431,-0.101198402,19.50151558,,,
18.652,23.92676431,0.898801598,19.46954582,,,
18.656,26.92676431,-0.101198402,19.43717961,,,
18.66,11.92676431,0.898801598,19.40531665,,,
18.664,11.92676431,-0.101198402,19.37305707,,,
18.668,13.92676431,-0.101198402,19.34085104,,,
18.672,23.92676431,-0.101198402,19.30869847,,,
18.676,25.92676431,0.898801598,19.2770488,,,
18.68,17.92676431,-0.101198402,19.24500215,,,
18.684,23.92676431,0.898801598,19.21345822,,,
18.688,18.92676431,-0.101198402,19.18151713,,,
18.692,21.92676431,0.898801598,19.15007859,,,
18.696,24.92676431,-0.101198402,19.11824272,,,
18.7,31.92676431,-0.101198402,19.0864597,,,
18.704,15.92676431,-0.101198402,19.05472944,,,
18.708,14.92676431,-0.101198402,19.02305186,,,
18.712,23.92676431,0.898801598,18.99187638,,,
18.716,19.92676431,-0.101198402,18.96030313,,,
18.72,15.92676431,-0.101198402,18.9287823,,,
18.724,13.92676431,1.898801598,18.89821283,,,
18.728,12.92676431,-0.101198402,18.86679507,,,
18.732,13.92676431,-0.101198402,18.83542947,,,
18.736,21.92676431,-0.101198402,18.80411594,,,
18.74,20.92676431,0.898801598,18.77330391,,,
18.744,17.92676431,-0.101198402,18.74209351,,,
18.748,25.92676431,-0.101198402,18.71093492,,,
18.752,9.926764314,0.898801598,18.68027757,,,
18.756,13.92676431,0.898801598,18.64967112,,,
18.76,15.92676431,0.898801598,18.61911548,,,
18.764,21.92676431,-0.101198402,18.58816104,,,
18.768,17.92676431,-0.101198402,18.55725799,,,
18.772,22.92676431,0.898801598,18.52685576,,,
18.776,17.92676431,1.898801598,18.49695351,,,
18.78,22.92676431,-0.101198402,18.46620187,,,
18.784,14.92676431,-0.101198402,18.43550128,,,
18.788,11.92676431,-0.101198402,18.40485166,,,
18.792,14.92676431,-0.101198402,18.37425291,,,
18.796,12.92676431,-0.101198402,18.34370496,,,
18.8,23.92676431,-0.101198402,18.31320773,,,
18.804,12.92676431,-0.101198402,18.28276112,,,
18.808,14.92676431,-0.101198402,18.25236505,,,
18.812,18.92676431,-0.101198402,18.22201944,,,
18.816,16.92676431,-0.101198402,18.19172421,,,
18.82,14.92676431,-0.101198402,18.16147927,,,
18.824,19.92676431,-0.101198402,18.13128454,,,
18.828,24.92676431,-0.101198402,18.10113993,,,
18.832,18.92676431,-0.101198402,18.07104537,,,
18.836,21.92676431,-0.101198402,18.04100076,,,
18.84,13.92676431,-0.101198402,18.01100603,,,
18.844,17.92676431,-0.101198402,17.9810611,,,
18.848,18.92676431,-0.101198402,17.95116587,,,
18.852,15.92676431,-0.101198402,17.92132028,,,
18.856,12.92676431,-0.101198402,17.89152422,,,
18.86,17.92676431,-0.101198402,17.86177764,,,
18.864,15.92676431,-0.101198402,17.83208043,,,
18.868,10.92676431,-0.101198402,17.80243252,,,
18.872,17.92676431,-0.101198402,17.77283383,,,
18.876,12.92676431,-0.101198402,17.74328428,,,
18.88,22.92676431,0.898801598,17.71423329,,,
18.884,16.92676431,-0.101198402,17.68478102,,,
18.888,16.92676431,-0.101198402,17.65537764,,,
18.892,16.92676431,-0.101198402,17.62602307,,,
18.896,18.92676431,-0.101198402,17.59671723,,,
18.9,18.92676431,-0.101198402,17.56746004,,,
18.904,22.92676431,-0.101198402,17.53825142,,,
18.908,17.92676431,-0.101198402,17.50909129,,,
18.912,15.92676431,-0.101198402,17.47997956,,,
18.916,15.92676431,-0.101198402,17.45091617,,,
18.92,19.92676431,-0.101198402,17.42190102,,,
18.924,19.92676431,-0.101198402,17.39293403,,,
18.928,15.92676431,-0.101198402,17.36401514,,,
18.932,21.92676431,-0.101198402,17.33514425,,,
18.936,13.92676431,-0.101198402,17.30632129,,,
18.94,16.92676431,-0.101198402,17.27754617,,,
18.944,14.92676431,-0.101198402,17.24881883,,,
18.948,25.92676431,-0.101198402,17.22013917,,,
18.952,13.92676431,-0.101198402,17.19150713,,,
18.956,16.92676431,0.898801598,17.16337213,,,
18.96,14.92676431,-0.101198402,17.13483432,,,
18.964,17.92676431,-0.101198402,17.10634389,,,
18.968,12.92676431,0.898801598,17.07835027,,,
18.972,18.92676431,0.898801598,17.05040312,,,
18.976,16.92676431,-0.101198402,17.02205285,,,
18.98,15.92676431,0.898801598,16.99419916,,,
18.984,15.92676431,1.898801598,16.96684123,,,
18.988,13.92676431,0.898801598,16.93907919,,,
18.992,15.92676431,-0.101198402,16.91091372,,,
18.996,8.926764314,-0.101198402,16.88279501,,,
19,10.92676431,-0.101198402,16.85472298,,,
19.004,18.92676431,1.898801598,16.82759658,,,
19.008,19.92676431,0.898801598,16.8000657,,,
19.012,11.92676431,0.898801598,16.77258053,,,
19.016,18.92676431,0.898801598,16.74514097,,,
19.02,15.92676431,-0.101198402,16.71729746,,,
19.024,20.92676431,-0.101198402,16.68950016,,,
19.028,14.92676431,0.898801598,16.66219853,,,
19.032,12.92676431,-0.101198402,16.6344927,,,
19.036,25.92676431,0.898801598,16.60728239,,,
19.04,10.92676431,0.898801598,16.58011724,,,
19.044,11.92676431,0.898801598,16.55299719,,,
19.048,17.92676431,1.898801598,16.52637168,,,
19.052,17.92676431,0.898801598,16.49934085,,,
19.056,16.92676431,1.898801598,16.47280442,,,
19.06,19.92676431,-0.101198402,16.445413,,,
19.064,10.92676431,0.898801598,16.41851657,,,
19.068,16.92676431,-0.101198402,16.39121527,,,
19.072,21.92676431,-0.101198402,16.36395929,,,
19.076,21.92676431,0.898801598,16.33719808,,,
19.08,13.92676431,0.898801598,16.31048129,,,
19.084,17.92676431,-0.101198402,16.28335933,,,
19.088,16.92676431,-0.101198402,16.2562824,,,
19.092,17.92676431,-0.101198402,16.22925042,,,
19.096,19.92676431,1.898801598,16.20316236,,,
19.1,17.92676431,-0.101198402,16.17621856,,,
19.104,11.92676431,-0.101198402,16.14931949,,,
19.108,16.92676431,0.898801598,16.12291459,,,
19.112,17.92676431,0.898801598,16.09655353,,,
19.116,15.92676431,-0.101198402,16.06978671,,,
19.12,18.92676431,-0.101198402,16.04306432,,,
19.124,9.926764314,0.898801598,16.01683582,,,
19.128,15.92676431,0.898801598,15.99065085,,,
19.132,18.92676431,2.898801598,15.96540839,,,
19.136,11.92676431,1.898801598,15.93975832,,,
19.14,16.92676431,-0.101198402,15.91325179,,,
19.144,19.92676431,-0.101198402,15.88678926,,,
19.148,10.92676431,-0.101198402,15.86037066,,,
19.152,11.92676431,0.898801598,15.83444544,,,
19.156,17.92676431,-0.101198402,15.80811374,,,
19.16,14.92676431,0.898801598,15.78227527,,,
19.164,13.92676431,-0.101198402,15.75603017,,,
19.168,10.92676431,-0.101198402,15.72982864,,,
19.172,19.92676431,0.898801598,15.70412012,,,
19.176,8.926764314,-0.101198402,15.67800477,,,
19.18,8.926764314,-0.101198402,15.65193277,,,
19.184,11.92676431,-0.101198402,15.62590405,,,
19.188,20.92676431,0.898801598,15.60036806,,,
19.192,15.92676431,-0.101198402,15.57442494,,,
19.196,13.92676431,-0.101198402,15.54852488,,,
19.2,18.92676431,1.898801598,15.52356686,,,
19.204,18.92676431,0.898801598,15.49820076,,,
19.208,9.926764314,0.898801598,15.47287676,,,
19.212,15.92676431,-0.101198402,15.44714528,,,
19.216,13.92676431,-0.101198402,15.42145652,,,
19.22,16.92676431,0.898801598,15.39625993,,,
19.224,19.92676431,0.898801598,15.37110516,,,
19.228,18.92676431,0.898801598,15.34599215,,,
19.232,9.926764314,-0.101198402,15.32047131,,,
19.236,13.92676431,-0.101198402,15.29499284,,,
19.24,11.92676431,0.898801598,15.27000618,,,
19.244,9.926764314,-0.101198402,15.24461148,,,
19.248,15.92676431,0.898801598,15.21970846,,,
19.252,9.926764314,-0.101198402,15.19439726,,,
19.256,15.92676431,0.898801598,15.16957759,,,
19.26,7.926764314,-0.101198402,15.14434962,,,
19.264,18.92676431,0.898801598,15.11961303,,,
19.268,9.926764314,-0.101198402,15.094468,,,
19.272,12.92676431,-0.101198402,15.06936471,,,
19.276,16.92676431,-0.101198402,15.04430309,,,
19.28,14.92676431,1.898801598,15.02018211,,,
19.284,18.92676431,1.898801598,14.99610117,,,
19.288,9.926764314,0.898801598,14.97161069,,,
19.292,17.92676431,-0.101198402,14.94671135,,,
19.296,8.926764314,0.898801598,14.92230286,,,
19.3,14.92676431,-0.101198402,14.89748538,,,
19.304,17.92676431,-0.101198402,14.87270909,,,
19.308,18.92676431,0.898801598,14.84842345,,,
19.312,13.92676431,0.898801598,14.82417812,,,
19.316,17.92676431,-0.101198402,14.79952353,,,
19.32,7.926764314,-0.101198402,14.77490986,,,
19.324,17.92676431,-0.101198402,14.75033706,,,
19.328,11.92676431,-0.101198402,14.72580505,,,
19.332,10.92676431,-0.101198402,14.70131376,,,
19.336,13.92676431,0.898801598,14.67731265,,,
19.34,23.92676431,-0.101198402,14.65290186,,,
19.344,15.92676431,-0.101198402,14.62853159,,,
19.348,15.92676431,-0.101198402,14.60420179,,,
19.352,9.926764314,2.898801598,14.58126092,,,
19.356,13.92676431,0.898801598,14.5574591,,,
19.36,9.926764314,-0.101198402,14.53324728,,,
19.364,10.92676431,-0.101198402,14.50907565,,,
19.368,6.926764314,-0.101198402,14.48494415,,,
19.372,15.92676431,-0.101198402,14.46085271,,,
19.376,11.92676431,1.898801598,14.43770029,,,
19.38,10.92676431,0.898801598,14.4141368,,,
19.384,17.92676431,0.898801598,14.39061242,,,
19.388,13.92676431,-0.101198402,14.36667757,,,
19.392,15.92676431,-0.101198402,14.34278246,,,
19.396,13.92676431,-0.101198402,14.31892701,,,
19.4,14.92676431,0.898801598,14.29556069,,,
19.404,18.92676431,0.898801598,14.27223315,,,
19.408,5.926764314,-0.101198402,14.24849482,,,
19.412,11.92676431,-0.101198402,14.2247959,,,
19.416,11.92676431,0.898801598,14.20158584,,,
19.42,12.92676431,0.898801598,14.17841431,,,
19.424,11.92676431,-0.101198402,14.15483172,,,
19.428,7.926764314,-0.101198402,14.13128829,,,
19.432,16.92676431,-0.101198402,14.10778394,,,
19.436,19.92676431,-0.101198402,14.0843186,,,
19.44,10.92676431,-0.101198402,14.06089222,,,
19.444,13.92676431,0.898801598,14.03795425,,,
19.448,21.92676431,0.898801598,14.01505436,,,
19.452,6.926764314,-0.101198402,13.99174297,,,
19.456,8.926764314,0.898801598,13.96891979,,,
19.46,5.926764314,0.898801598,13.9461345,,,
19.464,12.92676431,-0.101198402,13.92293751,,,
19.468,15.92676431,-0.101198402,13.89977904,,,
19.472,13.92676431,0.898801598,13.87710852,,,
19.476,12.92676431,-0.101198402,13.85402613,,,
19.48,14.92676431,-0.101198402,13.83098205,,,
19.484,20.92676431,0.898801598,13.80842574,,,
19.488,15.92676431,0.898801598,13.78590688,,,
19.492,18.92676431,1.898801598,13.76387492,,,
19.496,17.92676431,-0.101198402,13.7409805,,,
19.5,8.926764314,0.898801598,13.71857361,,,
19.504,9.926764314,0.898801598,13.69620391,,,
19.508,16.92676431,-0.101198402,13.67342182,,,
19.512,14.92676431,-0.101198402,13.65067756,,,
19.516,12.92676431,-0.101198402,13.62797105,,,
19.52,8.926764314,-0.101198402,13.60530224,,,
19.524,8.926764314,-0.101198402,13.58267106,,,
19.528,12.92676431,0.898801598,13.56052697,,,
19.532,9.926764314,-0.101198402,13.53797012,,,
19.536,15.92676431,-0.101198402,13.51545072,,,
19.54,6.926764314,-0.101198402,13.49296869,,,
19.544,7.926764314,-0.101198402,13.470524,,,
19.548,12.92676431,-0.101198402,13.44811656,,,
19.552,10.92676431,-0.101198402,13.42574631,,,
19.556,11.92676431,-0.101198402,13.40341321,,,
19.56,9.926764314,-0.101198402,13.38111718,,,
19.564,13.92676431,-0.101198402,13.35885816,,,
19.568,10.92676431,-0.101198402,13.33663609,,,
19.572,11.92676431,-0.101198402,13.31445092,,,
19.576,10.92676431,-0.101198402,13.29230257,,,
19.58,5.926764314,0.898801598,13.27064051,,,
19.584,16.92676431,-0.101198402,13.24856489,,,
19.588,13.92676431,0.898801598,13.22697543,,,
19.592,12.92676431,0.898801598,13.20542182,,,
19.596,13.92676431,0.898801598,13.18390398,,,
19.6,14.92676431,1.898801598,13.16287139,,,
19.604,10.92676431,0.898801598,13.14142419,,,
19.608,11.92676431,0.898801598,13.12001259,,,
19.612,11.92676431,-0.101198402,13.09818703,,,
19.616,18.92676431,0.898801598,13.07684721,,,
19.62,12.92676431,-0.101198402,13.0550933,,,
19.624,14.92676431,-0.101198402,13.0333755,,,
19.628,7.926764314,-0.101198402,13.01169376,,,
19.632,9.926764314,-0.101198402,12.99004801,,,
19.636,10.92676431,0.898801598,12.96888771,,,
19.64,7.926764314,0.898801598,12.94776253,,,
19.644,10.92676431,0.898801598,12.92667243,,,
19.648,4.926764314,0.898801598,12.90561734,,,
19.652,10.92676431,0.898801598,12.8845972,,,
19.656,15.92676431,-0.101198402,12.86316244,,,
19.66,11.92676431,3.898801598,12.84356133,,,
19.664,4.926764314,-0.101198402,12.82219469,,,
19.668,6.926764314,0.898801598,12.80131303,,,
19.672,14.92676431,0.898801598,12.78046605,,,
19.676,12.92676431,-0.101198402,12.75920415,,,
19.68,14.92676431,-0.101198402,12.73797755,,,
19.684,9.926764314,-0.101198402,12.71678618,,,
19.688,11.92676431,0.898801598,12.69607952,,,
19.692,13.92676431,0.898801598,12.67540722,,,
19.696,13.92676431,-0.101198402,12.65431973,,,
19.7,9.926764314,-0.101198402,12.63326724,,,
19.704,13.92676431,0.898801598,12.61269922,,,
19.708,7.926764314,-0.101198402,12.59171583,,,
19.712,20.92676431,-0.101198402,12.57076727,,,
19.716,19.92676431,-0.101198402,12.54985348,,,
19.72,13.92676431,-0.101198402,12.52897442,,,
19.724,12.92676431,0.898801598,12.50857953,,,
19.728,7.926764314,-0.101198402,12.48776898,,,
19.732,11.92676431,0.898801598,12.4674425,,,
19.736,13.92676431,-0.101198402,12.44670024,,,
19.74,8.926764314,-0.101198402,12.42599241,,,
19.744,12.92676431,0.898801598,12.40576848,,,
19.748,6.926764314,0.898801598,12.38557812,,,
19.752,13.92676431,1.898801598,12.3658708,,,
19.756,14.92676431,0.898801598,12.34574668,,,
19.76,13.92676431,0.898801598,12.32565596,,,
19.764,6.926764314,0.898801598,12.30559859,,,
19.768,15.92676431,-0.101198402,12.285125,,,
19.772,12.92676431,0.898801598,12.26513492,,,
19.776,10.92676431,-0.101198402,12.24472851,,,
19.78,6.926764314,-0.101198402,12.22435597,,,
19.784,7.926764314,-0.101198402,12.20401725,,,
19.788,15.92676431,-0.101198402,12.18371229,,,
19.792,7.926764314,-0.101198402,12.16344105,,,
19.796,10.92676431,1.898801598,12.14410249,,,
19.8,9.926764314,-0.101198402,12.12389699,,,
19.804,13.92676431,-0.101198402,12.10372504,,,
19.808,7.926764314,-0.101198402,12.08358658,,,
19.812,13.92676431,-0.101198402,12.06348155,,,
19.816,20.92676431,0.898801598,12.04385941,,,
19.82,11.92676431,-0.101198402,12.02382032,,,
19.824,13.92676431,0.898801598,12.00426402,,,
19.828,11.92676431,-0.101198402,11.98429067,,,
19.832,9.926764314,-0.101198402,11.96435048,,,
19.836,8.926764314,0.898801598,11.9448929,,,
19.84,9.926764314,0.898801598,11.92546763,,,
19.844,16.92676431,-0.101198402,11.90562508,,,
19.848,9.926764314,0.898801598,11.886265,,,
19.852,11.92676431,0.898801598,11.86693705,,,
19.856,17.92676431,0.898801598,11.84764119,,,
19.86,11.92676431,-0.101198402,11.82792784,,,
19.864,11.92676431,-0.101198402,11.80824721,,,
19.868,9.926764314,-0.101198402,11.78859926,,,
19.872,8.926764314,0.898801598,11.76943345,,,
19.876,13.92676431,-0.101198402,11.74984993,,,
19.88,12.92676431,-0.101198402,11.73029892,,,
19.884,8.926764314,-0.101198402,11.71078037,,,
19.888,10.92676431,-0.101198402,11.69129422,,,
19.892,9.926764314,0.898801598,11.67228993,,,
19.896,10.92676431,0.898801598,11.6533172,,,
19.9,11.92676431,1.898801598,11.63482548,,,
19.904,9.926764314,0.898801598,11.61591493,,,
19.908,6.926764314,-0.101198402,11.59658627,,,
19.912,10.92676431,-0.101198402,11.57728969,,,
19.916,5.926764314,-0.101198402,11.55802514,,,
19.92,6.926764314,0.898801598,11.53924209,,,
19.924,9.926764314,-0.101198402,11.52004071,,,
19.928,12.92676431,-0.101198402,11.5008712,,,
19.932,11.92676431,0.898801598,11.48218303,,,
19.936,12.92676431,-0.101198402,11.46307636,,,
19.94,5.926764314,-0.101198402,11.44400142,,,
19.944,9.926764314,-0.101198402,11.42495814,,,
19.948,15.92676431,-0.101198402,11.40594647,,,
19.952,11.92676431,-0.101198402,11.38696637,,,
19.956,13.92676431,-0.101198402,11.36801777,,,
19.96,9.926764314,-0.101198402,11.34910063,,,
19.964,11.92676431,2.898801598,11.33156344,,,
19.968,6.926764314,0.898801598,11.31315634,,,
19.972,10.92676431,0.898801598,11.29477978,,,
19.976,17.92676431,-0.101198402,11.27598422,,,
19.98,11.92676431,0.898801598,11.25766938,,,
19.984,7.926764314,-0.101198402,11.23893542,,,
19.988,10.92676431,-0.101198402,11.22023257,,,
19.992,8.926764314,1.898801598,11.20245979,,,
19.996,10.92676431,1.898801598,11.18471653,,,
20,6.926764314,-0.101198402,11.16610368,,,
20.004,11.92676431,-0.101198402,11.14752172,,,
20.008,5.926764314,-0.101198402,11.12897062,,,
20.012,5.926764314,-0.101198402,11.11045031,,,
20.016,13.92676431,-0.101198402,11.09196075,,,
20.02,16.92676431,1.898801598,11.07440092,,,
20.024,11.92676431,0.898801598,11.05642072,,,
20.028,10.92676431,0.898801598,11.03847036,,,
20.032,9.926764314,-0.101198402,11.02010029,,,
20.036,7.926764314,-0.101198402,11.00176072,,,
20.04,13.92676431,0.898801598,10.9839011,,,
20.044,4.926764314,1.898801598,10.96652065,,,
20.048,10.92676431,-0.101198402,10.94827002,,,
20.052,18.92676431,-0.101198402,10.93004969,,,
20.056,11.92676431,-0.101198402,10.9118596,,,
20.06,12.92676431,-0.101198402,10.89369972,,,
20.064,10.92676431,-0.101198402,10.87556997,,,
20.068,10.92676431,-0.101198402,10.85747033,,,
20.072,6.926764314,0.898801598,10.83985024,,,
20.076,10.92676431,-0.101198402,10.8218099,,,
20.08,8.926764314,-0.101198402,10.80379949,,,
20.084,8.926764314,1.898801598,10.78671803,,,
20.088,14.92676431,-0.101198402,10.76876588,,,
20.092,6.926764314,-0.101198402,10.75084354,,,
20.096,10.92676431,-0.101198402,10.73295094,,,
20.1,11.92676431,0.898801598,10.71553757,,,
20.104,14.92676431,0.898801598,10.69815311,,,
20.108,5.926764314,-0.101198402,10.68034799,,,
20.112,6.926764314,-0.101198402,10.66257242,,,
20.116,2.926764314,-0.101198402,10.64482636,,,
20.12,12.92676431,-0.101198402,10.62710977,,,
20.124,6.926764314,-0.101198402,10.60942258,,,
20.128,9.926764314,-0.101198402,10.59176476,,,
20.132,9.926764314,-0.101198402,10.57413625,,,
20.136,11.92676431,-0.101198402,10.556537,,,
20.14,10.92676431,0.898801598,10.53941649,,,
20.144,7.926764314,-0.101198402,10.52187488,,,
20.148,10.92676431,0.898801598,10.5048119,,,
20.152,6.926764314,-0.101198402,10.48732774,,,
20.156,6.926764314,-0.101198402,10.4698726,,,
20.16,10.92676431,0.898801598,10.45289596,,,
20.164,10.92676431,0.898801598,10.4359475,,,
20.168,4.926764314,0.898801598,10.41902717,,,
20.172,9.926764314,-0.101198402,10.40168541,,,
20.176,11.92676431,0.898801598,10.38482196,,,
20.18,15.92676431,0.898801598,10.36798651,,,
20.184,8.926764314,0.898801598,10.351179,,,
20.188,6.926764314,0.898801598,10.3343994,,,
20.192,12.92676431,-0.101198402,10.31719813,,,
20.196,11.92676431,-0.101198402,10.30002542,,,
20.2,7.926764314,0.898801598,10.28333073,,,
20.204,9.926764314,-0.101198402,10.26621424,,,
20.208,7.926764314,-0.101198402,10.24912616,,,
20.212,9.926764314,-0.101198402,10.23206646,,,
20.216,5.926764314,0.898801598,10.21548458,,,
20.22,10.92676431,-0.101198402,10.19848072,,,
20.224,11.92676431,-0.101198402,10.18150509,,,
20.228,7.926764314,-0.101198402,10.16455764,,,
20.232,8.926764314,-0.101198402,10.14763832,,,
20.236,9.926764314,0.898801598,10.1311966,,,
20.24,7.926764314,-0.101198402,10.11433266,,,
20.244,14.92676431,-0.101198402,10.09749672,,,
20.248,10.92676431,-0.101198402,10.08068873,,,
20.252,6.926764314,-0.101198402,10.06390864,,,
20.256,9.926764314,1.898801598,10.04805544,,,
20.26,13.92676431,-0.101198402,10.03132952,,,
20.264,5.926764314,0.898801598,10.01508088,,,
20.268,15.92676431,0.898801598,9.998859223,,,
20.272,6.926764314,0.898801598,9.982664492,,,
20.276,7.926764314,-0.101198402,9.966047127,,,
20.28,14.92676431,0.898801598,9.949906866,,,
20.284,9.926764314,-0.101198402,9.93334388,,,
20.288,12.92676431,-0.101198402,9.916808391,,,
20.292,15.92676431,1.898801598,9.901199387,,,
20.296,10.92676431,-0.101198402,9.88471726,,,
20.3,7.926764314,-0.101198402,9.868262493,,,
